OTUs	Phylum	Class	Order	Family	Genus	Species	Confidence
89b59acf2c20e3025b8a7e080ebecbf3	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9990438
89b81aef54ddd37daf350038abb5fe2b	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unclassified_Pasteurellaceae	unclassified_Pasteurellaceae	0.8233048
89b82ff549283a9198d9e967d9a15ae0	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9811386
89bec1c019cf96f6f10edad8b04b7f2e	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9744143
89d29fd950e057baa7ce238e48853ab8	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	unclassified_Dorea	0.9699142
89df82d479e2d2e3fb7f34ad108e1e0b	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.974363
89efbc909a634fb7866ef26bffe3cda6	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	unclassified_Acinetobacter	0.9816433
89fe359a4871c98f24351b694f550470	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.7596762
89fe6244515d129f432dffd6f7e9f1b9	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Olsenella	unclassified_Olsenella	0.992122
8a0d68ee3812c990d7fa8f567a9fb111	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	RFN20	unclassified_RFN20	0.999998
8a424e99adf5ddb825ebce892d7dc13b	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	unclassified_Clostridium	0.936526
8a4b941d0791d3291c7499fd4db0a507	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9355794
8a4ef2572d19d8f58555b38d7600b7fd	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	unclassified_Veillonella	0.9999902
8a59f241a982fffbe25a191b541a679e	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7099128
8a693606ba28f85bff24c752cf142d85	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9998107
8a6a4f73012b69922c2fa073c5d2225b	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.9378125
8a7952f6e691a21ed1b31364f9a69e16	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	unclassified_Parabacteroides	0.9998691
8a7afa6de98f090d5da21594e32a3d0b	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	unclassified_Dorea	0.9995464
8a7dfa18590c16eb45ab283ff4e07eaa	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unclassified_Coriobacteriaceae	unclassified_Coriobacteriaceae	0.855429
8a923887e9f2b93c6ce433c376a3c0bd	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.8493091
8aa16dc8b0dc17c21cd956091d6f1a59	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9966732
8aab0c21bfaeb07347c4720ba0c1e6b7	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9998446
8ab3a3d0503239c4d3b342b31e97421e	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9999943
8ab5fc6105b2112abaee992d3dcfcd87	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9878062
8ad851c84643087b5ab22f149785fb51	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9984566
8af4e3cc2c96c420a86a0ae88ee6ddaa	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9972834
8b15e5d6443796638f264cb7dddd99d1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9828617
8b236223d0558dabe648a63919763802	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.838451
8b26df9c3a4aea3fa372d368a6f5409d	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999762
8b2afad66ff4786902e569216fcbe115	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas noertemannii	0.7880546
8b2b5519291015592bb21e7123f5cc64	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	unclassified_Trichococcus	0.9962939
8b30dfa6e21fadfabba17abac9719042	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9992448
8b51cbe321faab48ebf67bdc0b4d0ed2	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9999556
8b5b066a96e7c648b76fb6a8ee71107d	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
8b636e5a6ef3dd567e827c5d1543403a	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.9566925
8b63d7a4bc13fde3d0158f35ed6102f0	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9952766
8b7248775d329c4c18856fcae924aea4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9321268
8b8f160c31115e58250d37cb06bc2e77	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium	Clostridium methylpentosum	0.8719031
8b9ed10ea3cc1c53598c43c5ead0fe55	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7791098
8bad7cb27d0ce0ce5694ce55aada29c4	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9993886
8bb09d3818c42004b6cd1315998ee80c	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9328629
8bbbdd7ae2dc18ce6cdc46d079a746f0	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9757274
8bbdc3bc77bf41211380833fbbdd35a7	Firmicutes	Clostridia	Clostridiales	Dehalobacteriaceae	unclassified_Dehalobacteriaceae	unclassified_Dehalobacteriaceae	0.9999979
8bce15089a0493a9d84dcc6c65b5ca59	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9998436
8bd88569e00ce5b11762050058eb1c69	Proteobacteria	Alphaproteobacteria	Rickettsiales	unclassified_Rickettsiales	unclassified_Rickettsiales	unclassified_Rickettsiales	0.8931377
8bdee41d51f15497299b2a913966426f	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9804827
8beb72b1ab0465896a86be3208bb22de	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9998928
8bed733303c61d40d1715a5dd9ca3b41	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.99968
8beede86afe2c2ff628ce7d02b5ea3a3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9063646
8bf32c8288f774e3cba5a3c4c15b2bd3	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	unclassified_Catenibacterium	0.9974992
8bf4d8e89198c68cee38349ddc2be4e2	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	unclassified_Victivallaceae	unclassified_Victivallaceae	1
8bf9bbdbfa214cb57a73be25573ed4f6	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	unclassified_Acinetobacter	0.9105545
8c00e56fa9ce0e40776acf1dff8d1b21	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified_S24-7	unclassified_S24-7	0.9999974
8c37261530309c40d8d2852caa570282	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999033
8c3f263ef06ad469b9c673e473eab2fc	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia faecis	0.8528959
8c425fddc40db16e5b7b9a0f0707a630	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9990711
8c4a994a898f02363b54281e1162bac8	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.8424001
8c68408d6e190bfb593cd1d3369b6e42	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9917061
8c6b6df2535f367f02588dec46d7b748	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
8c6ea14ee9c09b5e39544964e3f74abc	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	unclassified_Roseburia	0.9913619
8c7133be688620ffcab280ecdc33d8fe	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
8c714e153c045abfe608eca3e35c97d5	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	1
8c7e3e7f2eb453cc00f05800d57b9a4d	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	unclassified_Parabacteroides	0.9999997
8c7f52fa59d2c2964a7d5fb0c38a2c1d	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Succiniclasticum	unclassified_Succiniclasticum	1
8c830ecf3a1c37ff3918bb6ef3f06ecc	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7213594
8c892d4efece931adc28c8598c21453f	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9279143
8c98dfc0da4c966f9d37599456f87822	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9789242
8ca203501fa95c3d046350d7b3f72c21	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.744111
8ca48bbbdd70487992968f2bd14e1cce	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9984611
8ca86a5884ab062251d07d4373afc596	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999565
8caa6817c03f85f0896e399875f1fc15	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
8caf323cc4726c05d0b00861f2db4d6d	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	unclassified_Corynebacterium	0.9999997
8cb649d875d81d6d5fef2447dd05ccf0	Firmicutes	Bacilli	Lactobacillales	unclassified_Lactobacillales	unclassified_Lactobacillales	unclassified_Lactobacillales	0.9976091
8cb87da0460950ec2733a98cbf8d2d97	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9996848
8cd1ceb18798267ab90ae1d78f59b76b	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	unclassified_Dorea	0.8089093
8cd2dd990a38fccf44033a70cff8c8d1	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	unclassified_Christensenellaceae	unclassified_Christensenellaceae	0.9971767
8ce64ed3c04a056894e0674bcbcbaa7f	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9798627
8cef71bce9083b3e14dbb580629fe132	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unclassified_Coriobacteriaceae	unclassified_Coriobacteriaceae	0.9561774
8cf7e467f8a88d20f1f230ae9da95804	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9058066
8cfc4ca5760b540fd7e165df1a853b34	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.7907108
8cfec381fc3a35e9fce6fbfc152fb1f2	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9741027
8d0969366eaa13c56a6f5fdb18fc223e	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	0.9999652
8d10554d21dcd5b9bdf85f515722689a	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9993219
8d1454091cf1ac5a597126e7644ae7ea	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
8d19039bbbe557003afc61826d7c99e2	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	unclassified_Actinobacillus	0.8453393
8d2cc47324312aebc17be24aa6056a66	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcus gnavus	0.9998716
8d3bec24672d8701bf0f4722976adee5	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified_Erysipelotrichaceae	unclassified_Erysipelotrichaceae	0.9553296
8d410d98d10d7a74a3c064fbddf5795f	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	1
8d55e31004c078d2fc4b4f95cda7bcb0	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.7364402
8d5ec111285dc64b17e48223cf7b855e	Synergistetes	Synergistia	Synergistales	Synergistaceae	Synergistes	unclassified_Synergistes	0.9999937
8d6727d59370c98dc44c6936c2072cad	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9996003
8d6b1384eea764526a5a2aae6b2a8d92	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified_S24-7	unclassified_S24-7	1
8d7fa180dc28b7e578f3eb5f0348299e	Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	0.9994486
8d81aa33e7066b2858ae1c31bfaaf42f	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9998982
8db4f33f0cd550413597c5aa57c09369	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	unclassified_Christensenellaceae	unclassified_Christensenellaceae	0.9630952
8dbcb01bdfebddb1d780682cbf314e7b	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unclassified_Bacteroides	0.9992226
8dcc9ed83ec7cb267a830dd43b55eeda	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	0.8410968
8dd151592dfab46e8414dba864bae4c9	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9584416
8ddbd86a6ebf32d4e974ab0bd350ba5f	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.8109555
8ddf18a5a7831b2d7bbb6ec6ea19cba9	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9325853
8deb7ac5ad9ef01ac04d1766453d41d8	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.9901057
8df64530f882aec8a5cc6effd620b6a6	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9993746
8dfee78ef9000cf8e9b3b5b305ae4051	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	unclassified_Bacteria	0.9999999
8e009bdceba87d9747a0c83976c8a65d	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	unclassified_Dorea	0.9786244
8e011fe73a9eee7ea70660c57ce156fe	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9989047
8e069a1768e65fc66c625a81d098896d	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.9999643
8e084c5a7e4c0d38088fa16fea25d51d	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
8e0930e93e2d1c9133e8b8a7543165e8	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas	Selenomonas bovis	0.9342723
8e1609541714d6a488526a1652e1e2f6	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	unclassified_Ruminococcus	0.9898334
8e16d4da972ee2419f79766688b6e4fe	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7837279
8e246d881e78c972c62bda771a451e0e	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.7177972
8e2623948515cbfe2d5003cc6832e5f9	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unclassified_Pasteurellaceae	unclassified_Pasteurellaceae	0.7938961
8e34eb575f8585a8ecb9e8d1f3dd7532	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9972057
8e471f1cf3f7222de5b40a29ec73043a	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.999957
8e482cb531b231b748f5165b2e9e6656	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.9616898
8e57ae1674ab7f9784ed184637daff43	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.9886826
8e67c364086264b6d2789a08954823cc	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9020242
8e71dd0b6ccfa08d46471b13afffc84e	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9997322
8e7398f2bdb16a0dd1f6a8cb57e8dd83	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	unclassified_Anaerostipes	0.9520387
8ea452762b87fdfdb694263a23bf6fa3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9999653
8ead62223fa7419dc166f2dd7a11e985	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.8833096
8ebe3f9111f0136854b6bdbd073dba5f	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9283013
8ec0954faedb02efaf339ca419012036	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
8ec4a6e0355a709d7499f546b6e8c8e8	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7307245
8ed079607ef3074d8d7b6f6f2781d43c	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri	0.8238011
8eeeb6f5c30489e70455dd7a1d60731d	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.8889137
8eeebe54d3137d99ed7a0450a8d7f429	Tenericutes	RF3	ML615J-28	unclassified_ML615J-28	unclassified_ML615J-28	unclassified_ML615J-28	0.9972559
8ef805a495a076ca0bd929b88b355184	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium adhaesivum	0.9193763
8ef994c0d29fc7feef0e7db627eb8872	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Bibersteinia	Bibersteinia trehalosi	0.7977281
8efcab2adc00ec46419ad09e6edde757	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	unclassified_Christensenella	0.9999996
8f0e498fed996c127697befd86c47d37	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	unclassified_Roseburia	0.9935888
8f12566bf44461d7a33784a201b5b2c7	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.9999989
8f18615d1247cf2822e0867229a2ccd1	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	0.9936295
8f1fadeba20ef4bdf240aa88fdf4e431	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9566963
8f332fb51573b27fff494143eb749bec	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
8f4fa32508bd7f859f1932032a8cf610	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9938701
8f692edde6fb650f8f651c6978371bd7	Thermi	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	unclassified_Deinococcus	0.9999995
8f6c7db1873559e57d1e9370b0c81bf4	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.8093393
